item,date,price,volume
Operation Bravo Case,2014-11-16,2.605,666
Operation Bravo Case,2014-11-17,2.747,505
Operation Bravo Case,2014-11-18,2.866,617
Operation Bravo Case,2014-11-19,2.913,413
Operation Bravo Case,2014-11-20,2.853,485
Operation Bravo Case,2014-11-21,2.806,495
Operation Bravo Case,2014-11-22,2.612,536
Operation Bravo Case,2014-11-23,2.526,601
Operation Bravo Case,2014-11-24,2.528,551
Operation Bravo Case,2014-11-25,2.666,585
Operation Bravo Case,2014-11-26,2.776,621
Operation Bravo Case,2014-11-27,2.802,685
Operation Bravo Case,2014-11-28,2.894,767
Operation Bravo Case,2014-11-29,2.873,813
Operation Bravo Case,2014-11-30,2.659,773
Operation Bravo Case,2014-12-01,2.744,721
Operation Bravo Case,2014-12-02,2.972,706
Operation Bravo Case,2014-12-03,3.098,662
Operation Bravo Case,2014-12-04,3.232,639
Operation Bravo Case,2014-12-05,3.17,561
Operation Bravo Case,2014-12-06,3.15,670
Operation Bravo Case,2014-12-07,3.047,624
Operation Bravo Case,2014-12-08,3.09,572
Operation Bravo Case,2014-12-09,3.063,505
Operation Bravo Case,2014-12-10,3.067,591
Operation Bravo Case,2014-12-11,3.111,620
Operation Bravo Case,2014-12-12,3.13,680
Operation Bravo Case,2014-12-13,2.876,801
Operation Bravo Case,2014-12-14,2.9,748
Operation Bravo Case,2014-12-15,2.97,672
Operation Bravo Case,2014-12-16,2.982,691
Operation Bravo Case,2014-12-17,2.893,842
Operation Bravo Case,2014-12-18,3.013,777
Operation Bravo Case,2014-12-19,3.069,859
Operation Bravo Case,2014-12-20,3.093,774
Operation Bravo Case,2014-12-21,3.012,746
Operation Bravo Case,2014-12-22,2.966,704
Operation Bravo Case,2014-12-23,3.011,926
Operation Bravo Case,2014-12-24,3.332,1095
Operation Bravo Case,2014-12-25,3.498,1127
Operation Bravo Case,2014-12-26,3.556,1148
Operation Bravo Case,2014-12-27,3.587,966
Operation Bravo Case,2014-12-28,3.414,852
Operation Bravo Case,2014-12-29,3.546,933
Operation Bravo Case,2014-12-30,3.72,1080
Operation Bravo Case,2014-12-31,3.88,978
Operation Bravo Case,2015-01-01,3.92,842
Operation Bravo Case,2015-01-02,3.929,993
Operation Bravo Case,2015-01-03,3.939,920
Operation Bravo Case,2015-01-04,3.933,1005
Operation Bravo Case,2015-01-05,3.956,801
Operation Bravo Case,2015-01-06,3.976,810
Operation Bravo Case,2015-01-07,3.959,779
Operation Bravo Case,2015-01-08,4.12,949
Operation Bravo Case,2015-01-09,3.777,963
Operation Bravo Case,2015-01-10,3.239,1028
Operation Bravo Case,2015-01-11,2.854,1023
Operation Bravo Case,2015-01-12,2.925,831
Operation Bravo Case,2015-01-13,2.906,858
Operation Bravo Case,2015-01-14,2.818,799
Operation Bravo Case,2015-01-15,2.889,858
Operation Bravo Case,2015-01-16,2.777,901
Operation Bravo Case,2015-01-17,2.627,1083
Operation Bravo Case,2015-01-18,2.471,1088
Operation Bravo Case,2015-01-19,2.547,1009
Operation Bravo Case,2015-01-20,2.826,859
Operation Bravo Case,2015-01-21,2.723,805
Operation Bravo Case,2015-01-22,2.773,902
Operation Bravo Case,2015-01-23,2.69,859
Operation Bravo Case,2015-01-24,2.773,1153
Operation Bravo Case,2015-01-25,2.588,1012
Operation Bravo Case,2015-01-26,2.538,905
Operation Bravo Case,2015-01-27,2.698,1016
Operation Bravo Case,2015-01-28,2.611,863
Operation Bravo Case,2015-01-29,2.531,913
Operation Bravo Case,2015-01-30,2.667,1190
Operation Bravo Case,2015-01-31,2.635,1248
Operation Bravo Case,2015-02-01,2.523,1113
Operation Bravo Case,2015-02-02,2.58,1174
Operation Bravo Case,2015-02-03,2.652,1132
Operation Bravo Case,2015-02-04,2.756,983
Operation Bravo Case,2015-02-05,2.817,1008
Operation Bravo Case,2015-02-06,2.813,1244
Operation Bravo Case,2015-02-07,2.823,1171
Operation Bravo Case,2015-02-08,2.704,1289
Operation Bravo Case,2015-02-09,2.796,939
Operation Bravo Case,2015-02-10,2.742,930
Operation Bravo Case,2015-02-11,2.716,1009
Operation Bravo Case,2015-02-12,2.73,1260
Operation Bravo Case,2015-02-13,2.807,1347
Operation Bravo Case,2015-02-14,2.888,1191
Operation Bravo Case,2015-02-15,2.757,1167
Operation Bravo Case,2015-02-16,2.75,1107
Operation Bravo Case,2015-02-17,2.813,980
Operation Bravo Case,2015-02-18,2.93,1152
Operation Bravo Case,2015-02-19,3.108,1408
Operation Bravo Case,2015-02-20,3.224,1100
Operation Bravo Case,2015-02-21,3.16,1129
Operation Bravo Case,2015-02-22,3.058,1141
Operation Bravo Case,2015-02-23,3.062,983
Operation Bravo Case,2015-02-24,3.098,961
Operation Bravo Case,2015-02-25,3.28,1310
Operation Bravo Case,2015-02-26,3.42,1123
Operation Bravo Case,2015-02-27,3.535,1152
Operation Bravo Case,2015-02-28,3.46,1315
Operation Bravo Case,2015-03-01,3.542,1110
Operation Bravo Case,2015-03-02,3.527,952
Operation Bravo Case,2015-03-03,3.628,1107
Operation Bravo Case,2015-03-04,3.592,961
Operation Bravo Case,2015-03-05,3.568,941
Operation Bravo Case,2015-03-06,3.519,1146
Operation Bravo Case,2015-03-07,3.436,1046
Operation Bravo Case,2015-03-08,3.175,1108
Operation Bravo Case,2015-03-09,3.306,983
Operation Bravo Case,2015-03-10,3.346,955
Operation Bravo Case,2015-03-11,3.354,954
Operation Bravo Case,2015-03-12,3.184,881
Operation Bravo Case,2015-03-13,3.318,1134
Operation Bravo Case,2015-03-14,3.225,1389
Operation Bravo Case,2015-03-15,2.948,1218
Operation Bravo Case,2015-03-16,2.945,1045
Operation Bravo Case,2015-03-17,3.145,1060
Operation Bravo Case,2015-03-18,3.161,861
Operation Bravo Case,2015-03-19,3.304,1051
Operation Bravo Case,2015-03-20,3.251,1111
Operation Bravo Case,2015-03-21,3.216,1331
Operation Bravo Case,2015-03-22,3.055,1225
Operation Bravo Case,2015-03-23,3.208,1141
Operation Bravo Case,2015-03-24,3.181,1063
Operation Bravo Case,2015-03-25,3.301,1187
Operation Bravo Case,2015-03-26,3.354,1139
Operation Bravo Case,2015-03-27,3.414,1262
Operation Bravo Case,2015-03-28,3.32,1452
Operation Bravo Case,2015-03-29,3.203,1195
Operation Bravo Case,2015-03-30,3.137,1169
Operation Bravo Case,2015-03-31,3.224,1144
Operation Bravo Case,2015-04-01,3.516,1772
Operation Bravo Case,2015-04-02,3.578,1328
Operation Bravo Case,2015-04-03,3.55,1351
Operation Bravo Case,2015-04-04,3.535,1332
Operation Bravo Case,2015-04-05,3.527,1418
Operation Bravo Case,2015-04-06,3.576,1230
Operation Bravo Case,2015-04-07,3.662,1374
Operation Bravo Case,2015-04-08,3.668,1349
Operation Bravo Case,2015-04-09,3.675,1154
Operation Bravo Case,2015-04-10,3.72,1282
Operation Bravo Case,2015-04-11,3.633,1465
Operation Bravo Case,2015-04-12,3.506,1158
Operation Bravo Case,2015-04-13,3.551,1130
Operation Bravo Case,2015-04-14,3.35,948
Operation Bravo Case,2015-04-15,3.306,1059
Operation Bravo Case,2015-04-16,3.056,1062
Operation Bravo Case,2015-04-17,2.748,1096
Operation Bravo Case,2015-04-18,2.666,1258
Operation Bravo Case,2015-04-19,2.45,1320
Operation Bravo Case,2015-04-20,2.681,1054
Operation Bravo Case,2015-04-21,2.607,1021
Operation Bravo Case,2015-04-22,2.712,1071
Operation Bravo Case,2015-04-23,2.788,960
Operation Bravo Case,2015-04-24,2.775,1123
Operation Bravo Case,2015-04-25,2.759,1355
Operation Bravo Case,2015-04-26,2.689,1387
Operation Bravo Case,2015-04-27,2.851,1147
Operation Bravo Case,2015-04-28,3.094,1241
Operation Bravo Case,2015-04-29,3.149,1117
Operation Bravo Case,2015-04-30,3.265,1230
Operation Bravo Case,2015-05-01,2.902,1476
